Date,Open,High,Low,Close,Adj Close,Volume
2005-12-27,13180.000000,13280.000000,12960.000000,13220.000000,9768.043945,18003350
2005-12-28,13160.000000,13260.000000,13100.000000,13220.000000,9768.043945,21403250
2005-12-29,13200.000000,13400.000000,13140.000000,13160.000000,9723.713867,20916500
2006-01-02,13280.000000,13360.000000,13120.000000,13200.000000,9753.267578,16985900
2006-01-03,13200.000000,13320.000000,13120.000000,13280.000000,9812.384766,17385550
2006-01-04,13500.000000,14000.000000,13460.000000,13940.000000,10300.042969,38604500
2006-01-05,13900.000000,13900.000000,13420.000000,13580.000000,10034.044922,25783750
2006-01-06,13700.000000,13760.000000,13580.000000,13680.000000,10107.934570,17394550
2006-01-09,13900.000000,13940.000000,13660.000000,13740.000000,10152.264648,14995150
2006-01-10,13900.000000,14020.000000,13760.000000,14020.000000,10359.153320,23642650
2006-01-11,13860.000000,13960.000000,13580.000000,13680.000000,10107.934570,17463600
2006-01-12,13680.000000,13840.000000,13620.000000,13720.000000,10137.486328,20117150
2006-01-13,13540.000000,13880.000000,13360.000000,13840.000000,10226.152344,23698600
2006-01-16,14000.000000,14140.000000,13920.000000,14120.000000,10433.041016,19141550
2006-01-17,14140.000000,14420.000000,13940.000000,13940.000000,10300.042969,21328900
2006-01-18,13700.000000,13780.000000,13460.000000,13600.000000,10048.820313,30346800
2006-01-19,13640.000000,13900.000000,13600.000000,13800.000000,10196.600586,19527000
2006-01-20,14040.000000,14160.000000,13700.000000,13740.000000,10152.264648,23040500
2006-01-23,13540.000000,13900.000000,13420.000000,13700.000000,10122.708008,26815250
2006-01-24,13660.000000,14000.000000,13600.000000,13940.000000,10300.042969,29027200
2006-01-25,14180.000000,14400.000000,14100.000000,14220.000000,10506.930664,29240350
2006-01-26,14280.000000,14360.000000,14100.000000,14340.000000,10595.596680,18556250
2006-01-27,14400.000000,14480.000000,14260.000000,14400.000000,10639.928711,15678300
2006-01-31,14460.000000,14820.000000,14380.000000,14800.000000,10935.484375,22323350
2006-02-01,14700.000000,14860.000000,14460.000000,14580.000000,10772.926758,22008350
2006-02-02,14760.000000,14780.000000,14400.000000,14500.000000,10713.818359,19091550
2006-02-03,14360.000000,14360.000000,14040.000000,14080.000000,10403.485352,22207700
2006-02-06,14000.000000,14120.000000,13860.000000,14120.000000,10433.041016,21292250
2006-02-07,14180.000000,14600.000000,14120.000000,14120.000000,10433.041016,16585550
2006-02-08,14000.000000,14180.000000,13700.000000,13820.000000,10211.375977,19114600
2006-02-09,13920.000000,13940.000000,13740.000000,13860.000000,10240.936523,18383250
2006-02-10,13840.000000,13920.000000,13580.000000,13740.000000,10152.264648,21849750
2006-02-13,13720.000000,13740.000000,13360.000000,13500.000000,9974.930664,24189900
2006-02-14,13400.000000,13540.000000,13260.000000,13460.000000,9945.377930,25982850
2006-02-15,13560.000000,13560.000000,13080.000000,13080.000000,9664.601563,33419850
2006-02-16,13020.000000,13140.000000,12920.000000,13140.000000,9708.935547,24749200
2006-02-17,13220.000000,13480.000000,13200.000000,13460.000000,9945.377930,21790650
2006-02-20,13360.000000,13680.000000,13340.000000,13660.000000,10093.151367,16332050
2006-02-21,13640.000000,13660.000000,13400.000000,13460.000000,9945.377930,17356300
2006-02-22,13380.000000,13580.000000,13260.000000,13400.000000,9901.044922,24953700
2006-02-23,13420.000000,13680.000000,13420.000000,13620.000000,10063.598633,16389950
2006-02-24,13560.000000,13640.000000,13500.000000,13540.000000,10004.485352,14116450
2006-02-27,13560.000000,13820.000000,13540.000000,13820.000000,10211.375977,11793500
2006-02-28,13880.000000,13960.000000,13660.000000,13740.000000,10152.264648,12647050
2006-03-02,13920.000000,14000.000000,13680.000000,13860.000000,10240.936523,15105700
2006-03-03,13640.000000,13680.000000,13000.000000,13080.000000,9664.601563,37932400
2006-03-06,13120.000000,13160.000000,12980.000000,13160.000000,9723.713867,22717900
2006-03-07,13000.000000,13040.000000,12540.000000,12600.000000,9309.939453,39482000
2006-03-08,12300.000000,12520.000000,12160.000000,12460.000000,9206.495117,49381050
2006-03-09,12320.000000,12580.000000,12220.000000,12360.000000,9132.605469,38599000
2006-03-10,12280.000000,12640.000000,12280.000000,12440.000000,9191.718750,28422100
2006-03-13,12580.000000,12640.000000,12480.000000,12640.000000,9339.493164,19012200
2006-03-14,12560.000000,12640.000000,12380.000000,12480.000000,9221.271484,17767050
2006-03-15,12580.000000,12740.000000,12560.000000,12600.000000,9309.939453,19438500
2006-03-16,12740.000000,12820.000000,12620.000000,12640.000000,9339.493164,14018000
2006-03-17,12580.000000,12800.000000,12440.000000,12740.000000,9413.382813,13567500
2006-03-20,12780.000000,12800.000000,12560.000000,12780.000000,9442.937500,9950600
2006-03-21,12760.000000,12800.000000,12600.000000,12680.000000,9369.047852,11453100
2006-03-22,12500.000000,12540.000000,12180.000000,12280.000000,9073.494141,30051700
2006-03-23,12280.000000,12380.000000,12080.000000,12160.000000,8984.829102,25534150
2006-03-24,12160.000000,12240.000000,12100.000000,12180.000000,8999.603516,17171750
2006-03-27,12100.000000,12580.000000,12100.000000,12500.000000,9236.053711,19508950
2006-03-28,12320.000000,12600.000000,12320.000000,12560.000000,9280.382813,15167900
2006-03-29,12420.000000,12520.000000,12300.000000,12520.000000,9250.827148,15189400
2006-03-30,12640.000000,12680.000000,12360.000000,12460.000000,9206.495117,14663350
2006-03-31,12400.000000,12600.000000,12360.000000,12600.000000,9309.939453,20635450
2006-04-03,12720.000000,12960.000000,12640.000000,12880.000000,9516.827148,20549650
2006-04-04,12920.000000,13120.000000,12860.000000,13060.000000,9649.825195,19369350
2006-04-05,13100.000000,13220.000000,12900.000000,12980.000000,9590.713867,12634700
2006-04-06,13180.000000,13320.000000,13060.000000,13160.000000,9723.713867,22420200
2006-04-07,13160.000000,13200.000000,12960.000000,13080.000000,9664.601563,17596300
2006-04-10,12900.000000,12980.000000,12740.000000,12840.000000,9487.269531,20369150
2006-04-11,12740.000000,12800.000000,12520.000000,12700.000000,9383.826172,15767900
2006-04-12,12640.000000,12660.000000,12520.000000,12600.000000,9309.939453,12271800
2006-04-13,12520.000000,12760.000000,12500.000000,12740.000000,9413.382813,21813050
2006-04-14,12760.000000,13280.000000,12700.000000,13120.000000,9694.154297,32653200
2006-04-17,13200.000000,13220.000000,12900.000000,12980.000000,9590.713867,13798350
2006-04-18,12960.000000,13200.000000,12880.000000,13160.000000,9723.713867,20338250
2006-04-19,13460.000000,13500.000000,13260.000000,13300.000000,9827.157227,21183350
2006-04-20,13300.000000,13440.000000,13220.000000,13260.000000,9797.600586,17605300
2006-04-21,13400.000000,13940.000000,13340.000000,13800.000000,10196.600586,40474150
2006-04-24,13800.000000,13800.000000,13400.000000,13460.000000,9945.377930,31490750
2006-04-25,13160.000000,13440.000000,13060.000000,13200.000000,9753.267578,28671400
2006-04-26,13200.000000,13360.000000,13080.000000,13360.000000,9871.485352,22000500
2006-04-27,13360.000000,13400.000000,13160.000000,13280.000000,9812.384766,19383250
2006-04-28,13240.000000,13240.000000,12860.000000,12880.000000,9516.827148,27901900
2006-05-02,12880.000000,13020.000000,12640.000000,12980.000000,9590.713867,27714750
2006-05-03,12980.000000,13120.000000,12780.000000,12780.000000,9442.937500,21147150
2006-05-04,12780.000000,12940.000000,12700.000000,12920.000000,9546.380859,17803750
2006-05-08,13100.000000,13240.000000,13020.000000,13100.000000,9679.381836,17595050
2006-05-09,13160.000000,13360.000000,13140.000000,13220.000000,9768.043945,18637850
2006-05-10,13220.000000,13300.000000,13040.000000,13100.000000,9679.381836,17858600
2006-05-11,13140.000000,13260.000000,13060.000000,13260.000000,9797.600586,18471150
2006-05-12,13200.000000,13200.000000,12820.000000,13080.000000,9664.601563,24975900
2006-05-15,12920.000000,13000.000000,12780.000000,13000.000000,9605.489258,28216750
2006-05-16,12960.000000,13000.000000,12740.000000,12820.000000,9472.494141,22209700
2006-05-17,12840.000000,13200.000000,12840.000000,13100.000000,9679.381836,22440100
2006-05-18,12760.000000,12880.000000,12660.000000,12820.000000,9472.494141,22060000
2006-05-19,12840.000000,12880.000000,12620.000000,12760.000000,9428.157227,20910000
2006-05-22,12840.000000,12880.000000,12620.000000,12760.000000,9428.157227,22223550
2006-05-23,12300.000000,12660.000000,12220.000000,12600.000000,9309.939453,29837200
2006-05-24,12600.000000,12680.000000,12300.000000,12600.000000,9309.939453,27036100
2006-05-25,12580.000000,12620.000000,12300.000000,12300.000000,9088.272461,24470000
2006-05-26,12520.000000,12640.000000,12340.000000,12420.000000,9176.939453,23180950
2006-05-29,12440.000000,12540.000000,12400.000000,12440.000000,9191.718750,14920000
2006-05-30,12440.000000,12480.000000,12240.000000,12260.000000,9058.718750,20915300
2006-05-31,12440.000000,12540.000000,12400.000000,12440.000000,9191.718750,15162550
2006-06-01,12140.000000,12320.000000,12020.000000,12120.000000,8955.271484,29650600
2006-06-02,12220.000000,12360.000000,12120.000000,12280.000000,9073.494141,19403200
2006-06-05,12360.000000,12380.000000,12200.000000,12260.000000,9058.718750,15993450
2006-06-07,11920.000000,12100.000000,11920.000000,12000.000000,8866.606445,30545950
2006-06-08,11980.000000,11980.000000,11500.000000,11540.000000,8526.721680,41207100
2006-06-09,11560.000000,11660.000000,11460.000000,11500.000000,8497.168945,30558000
2006-06-12,11520.000000,11520.000000,11260.000000,11480.000000,8482.388672,21498400
2006-06-13,11200.000000,11220.000000,10960.000000,10980.000000,8112.945801,41305250
2006-06-14,10880.000000,11220.000000,10820.000000,11060.000000,8172.057617,32644700
2006-06-15,11280.000000,11280.000000,11060.000000,11100.000000,8201.612305,18344000
2006-06-16,11520.000000,11540.000000,11300.000000,11420.000000,8438.052734,28129000
2006-06-19,11420.000000,11520.000000,11220.000000,11300.000000,8349.388672,20069800
2006-06-20,11260.000000,11320.000000,11040.000000,11120.000000,8216.390625,19583950
2006-06-21,11120.000000,11280.000000,11100.000000,11140.000000,8231.166992,13499300
2006-06-22,11300.000000,11440.000000,11200.000000,11320.000000,8364.166992,22982200
2006-06-23,11300.000000,11420.000000,11220.000000,11360.000000,8393.721680,14896500
2006-06-26,11400.000000,11700.000000,11400.000000,11640.000000,8600.609375,22351250
2006-06-27,11700.000000,11800.000000,11660.000000,11660.000000,8615.387695,15767750
2006-06-28,11500.000000,11600.000000,11420.000000,11600.000000,8571.055664,18377100
2006-06-29,11700.000000,11840.000000,11680.000000,11800.000000,8726.354492,15998850
2006-06-30,12140.000000,12180.000000,12040.000000,12060.000000,8918.626953,29176450
2006-07-03,12140.000000,12220.000000,12080.000000,12100.000000,8948.208008,12593400
2006-07-04,12220.000000,12240.000000,12020.000000,12020.000000,8889.046875,9270000
2006-07-05,11700.000000,12100.000000,11700.000000,12060.000000,8918.626953,13375000
2006-07-06,11860.000000,12000.000000,11800.000000,11960.000000,8844.675781,17500000
2006-07-07,12020.000000,12120.000000,12000.000000,12020.000000,8889.046875,14365000
2006-07-10,11880.000000,12140.000000,11780.000000,12120.000000,8962.998047,17315000
2006-07-11,11880.000000,12240.000000,11880.000000,12160.000000,8992.581055,16385000
2006-07-12,12120.000000,12240.000000,11980.000000,12160.000000,8992.581055,23300000
2006-07-13,12000.000000,12180.000000,11900.000000,12000.000000,8874.254883,22835000
2006-07-14,11740.000000,11820.000000,11640.000000,11680.000000,8637.613281,24250000
2006-07-18,11520.000000,11680.000000,11520.000000,11640.000000,8608.032227,14245000
2006-07-19,11600.000000,11760.000000,11600.000000,11600.000000,8578.451172,11125000
2006-07-20,11880.000000,11960.000000,11800.000000,11960.000000,8844.675781,21960000
2006-07-21,11820.000000,11940.000000,11800.000000,11880.000000,8785.514648,8896300
2006-07-24,11740.000000,11880.000000,11660.000000,11800.000000,8726.354492,14934950
2006-07-25,11920.000000,12040.000000,11880.000000,11960.000000,8844.675781,15877650
2006-07-26,11960.000000,12080.000000,11920.000000,11980.000000,8859.466797,7650000
2006-07-27,11980.000000,12100.000000,11880.000000,12080.000000,8933.418945,14995000
2006-07-28,12000.000000,12080.000000,11940.000000,12020.000000,8889.046875,9564450
2006-07-31,12200.000000,12280.000000,12160.000000,12160.000000,8992.581055,23415250
2006-08-01,12180.000000,12300.000000,12100.000000,12100.000000,8948.208008,13372450
2006-08-02,12060.000000,12280.000000,12040.000000,12160.000000,8992.581055,10944800
2006-08-03,12360.000000,12380.000000,12200.000000,12200.000000,9022.163086,12565450
2006-08-04,12240.000000,12340.000000,12240.000000,12300.000000,9096.114258,8121450
2006-08-07,12380.000000,12380.000000,12080.000000,12120.000000,8962.998047,15051350
2006-08-08,12100.000000,12340.000000,12100.000000,12300.000000,9096.114258,13598300
2006-08-09,12300.000000,12460.000000,12180.000000,12320.000000,9110.902344,15112800
2006-08-10,12320.000000,12400.000000,12180.000000,12240.000000,9051.744141,15694950
2006-08-11,12340.000000,12440.000000,12140.000000,12140.000000,8977.789063,16574950
2006-08-14,12200.000000,12220.000000,12000.000000,12100.000000,8948.208008,17105950
2006-08-16,12360.000000,12440.000000,12280.000000,12360.000000,9140.485352,19587150
2006-08-17,12600.000000,12940.000000,12580.000000,12880.000000,9525.040039,38826150
2006-08-18,13000.000000,13300.000000,12940.000000,13120.000000,9702.520508,37509050
2006-08-21,13200.000000,13360.000000,13100.000000,13140.000000,9717.312500,17145000
2006-08-22,12960.000000,13160.000000,12960.000000,13160.000000,9732.101563,19445000
2006-08-23,13080.000000,13160.000000,12880.000000,12920.000000,9554.616211,14711500
2006-08-24,12780.000000,12820.000000,12620.000000,12720.000000,9406.711914,17782500
2006-08-25,12840.000000,13020.000000,12780.000000,12920.000000,9554.616211,15981600
2006-08-28,13000.000000,13040.000000,12860.000000,12860.000000,9510.248047,10722200
2006-08-29,13040.000000,13220.000000,13000.000000,13180.000000,9746.892578,15312250
2006-08-30,13200.000000,13220.000000,12980.000000,13100.000000,9687.734375,13979500
2006-08-31,13080.000000,13240.000000,13000.000000,13000.000000,9613.777344,20178950
2006-09-01,13040.000000,13140.000000,12980.000000,13060.000000,9658.149414,8951400
2006-09-04,13240.000000,13240.000000,13100.000000,13160.000000,9732.101563,8986350
2006-09-05,13120.000000,13200.000000,13040.000000,13160.000000,9732.101563,7216450
2006-09-06,13160.000000,13160.000000,13020.000000,13080.000000,9672.941406,7866200
2006-09-07,12920.000000,13020.000000,12860.000000,12980.000000,9598.989258,10126650
2006-09-08,12880.000000,13000.000000,12880.000000,12940.000000,9569.406250,7533050
2006-09-11,12940.000000,12980.000000,12660.000000,12720.000000,9406.711914,18312850
2006-09-12,12760.000000,12840.000000,12580.000000,12640.000000,9347.549805,17687250
2006-09-13,12800.000000,12900.000000,12740.000000,12840.000000,9495.455078,24360250
2006-09-14,12840.000000,13100.000000,12820.000000,13100.000000,9687.734375,31021950
2006-09-15,13060.000000,13160.000000,13020.000000,13120.000000,9702.520508,11988600
2006-09-18,13140.000000,13580.000000,13140.000000,13460.000000,9953.959961,26352850
2006-09-19,13460.000000,13560.000000,13420.000000,13440.000000,9939.170898,12795650
2006-09-20,13260.000000,13380.000000,13180.000000,13340.000000,9865.216797,14816350
2006-09-21,13480.000000,13540.000000,13280.000000,13300.000000,9835.636719,13060450
2006-09-22,13160.000000,13220.000000,13040.000000,13080.000000,9672.941406,11768200
2006-09-25,13000.000000,13160.000000,12960.000000,13060.000000,9658.149414,12493150
2006-09-26,13080.000000,13160.000000,12920.000000,13020.000000,9628.571289,12855500
2006-09-27,13100.000000,13260.000000,13100.000000,13260.000000,9806.052734,15073400
2006-09-28,13240.000000,13440.000000,13200.000000,13360.000000,9880.002930,17199900
2006-09-29,13380.000000,13440.000000,13220.000000,13280.000000,9820.850586,10884050
2006-10-02,13180.000000,13380.000000,13180.000000,13300.000000,9835.636719,13336800
2006-10-04,13180.000000,13200.000000,12940.000000,12960.000000,9584.198242,19646300
2006-10-09,13040.000000,13140.000000,12500.000000,12700.000000,9391.921875,28756900
2006-10-10,12840.000000,13000.000000,12800.000000,12840.000000,9495.455078,9863750
2006-10-11,12700.000000,12880.000000,12660.000000,12820.000000,9480.665039,10532750
2006-10-12,12720.000000,12900.000000,12680.000000,12780.000000,9451.085938,17850550
2006-10-13,12900.000000,12960.000000,12840.000000,12880.000000,9525.040039,13492650
2006-10-16,13040.000000,13160.000000,12920.000000,13000.000000,9613.777344,16781050
2006-10-17,13000.000000,13020.000000,12840.000000,12940.000000,9569.406250,9174650
2006-10-18,12820.000000,12880.000000,12720.000000,12840.000000,9495.455078,16155300
2006-10-19,12900.000000,12960.000000,12640.000000,12720.000000,9406.711914,16716600
2006-10-20,12700.000000,12760.000000,12580.000000,12640.000000,9347.549805,23209700
2006-10-23,12620.000000,12620.000000,12400.000000,12500.000000,9244.021484,21650650
2006-10-24,12600.000000,12660.000000,12460.000000,12540.000000,9273.598633,18173600
2006-10-25,12480.000000,12620.000000,12420.000000,12500.000000,9244.021484,17740950
2006-10-26,12540.000000,12680.000000,12500.000000,12580.000000,9303.176758,16658100
2006-10-27,12580.000000,12580.000000,12320.000000,12400.000000,9170.067383,22082550
2006-10-30,12340.000000,12380.000000,12140.000000,12180.000000,9007.369141,20122000
2006-10-31,12140.000000,12320.000000,12060.000000,12220.000000,9036.952148,24140400
2006-11-01,12360.000000,12400.000000,12260.000000,12300.000000,9096.114258,13952400
2006-11-02,12280.000000,12380.000000,12220.000000,12280.000000,9081.325195,13024450
2006-11-03,12340.000000,12400.000000,12180.000000,12220.000000,9036.952148,14012550
2006-11-06,12180.000000,12200.000000,11980.000000,12100.000000,8948.208008,17439800
2006-11-07,12300.000000,12300.000000,12100.000000,12180.000000,9007.369141,17791800
2006-11-08,12300.000000,12420.000000,12300.000000,12300.000000,9096.114258,13618400
2006-11-09,12400.000000,12620.000000,12360.000000,12620.000000,9332.760742,28261650
2006-11-10,12560.000000,12640.000000,12520.000000,12580.000000,9303.176758,13480750
2006-11-13,12720.000000,12800.000000,12660.000000,12800.000000,9465.874023,16464950
2006-11-14,12960.000000,13000.000000,12880.000000,12940.000000,9569.406250,18685300
2006-11-15,13100.000000,13240.000000,13060.000000,13240.000000,9791.266602,29861150
2006-11-16,13520.000000,13520.000000,13140.000000,13140.000000,9717.312500,19037300
2006-11-17,13160.000000,13160.000000,13060.000000,13140.000000,9717.312500,9296700
2006-11-20,13120.000000,13120.000000,12940.000000,13040.000000,9643.359375,14429300
2006-11-21,13060.000000,13120.000000,12960.000000,13000.000000,9613.777344,10533050
2006-11-22,12940.000000,13200.000000,12940.000000,13200.000000,9761.682617,12154500
2006-11-23,13260.000000,13300.000000,13020.000000,13080.000000,9672.941406,12492450
2006-11-24,13080.000000,13120.000000,12920.000000,13040.000000,9643.359375,9120950
2006-11-27,12940.000000,13000.000000,12780.000000,12840.000000,9495.455078,16110750
2006-11-28,12620.000000,12740.000000,12600.000000,12660.000000,9362.342773,15936500
2006-11-29,12560.000000,12740.000000,12560.000000,12620.000000,9332.760742,16956850
2006-11-30,12720.000000,12880.000000,12700.000000,12800.000000,9465.874023,15937700
2006-12-01,12800.000000,12900.000000,12780.000000,12800.000000,9465.874023,8220950
2006-12-04,12860.000000,12920.000000,12740.000000,12820.000000,9480.665039,9770000
2006-12-05,12960.000000,13020.000000,12760.000000,12760.000000,9436.293945,17541350
2006-12-06,12760.000000,12800.000000,12580.000000,12700.000000,9391.921875,13141050
2006-12-07,12580.000000,12700.000000,12500.000000,12520.000000,9258.810547,14568100
2006-12-08,12340.000000,12360.000000,12160.000000,12240.000000,9051.744141,25506450
2006-12-11,12200.000000,12240.000000,12040.000000,12080.000000,8933.418945,22559950
2006-12-12,12120.000000,12200.000000,11980.000000,12000.000000,8874.254883,16336200
2006-12-13,12000.000000,12180.000000,12000.000000,12100.000000,8948.208008,17044900
2006-12-14,12060.000000,12280.000000,12000.000000,12260.000000,9066.534180,43086900
2006-12-15,12280.000000,12300.000000,12140.000000,12180.000000,9007.369141,22955950
2006-12-18,12200.000000,12300.000000,12160.000000,12200.000000,9022.163086,20216550
2006-12-19,12200.000000,12280.000000,12160.000000,12180.000000,9007.369141,14096450
2006-12-20,12180.000000,12400.000000,12180.000000,12340.000000,9125.695313,20860850
2006-12-21,12380.000000,12400.000000,12260.000000,12340.000000,9125.695313,16119000
2006-12-22,12240.000000,12280.000000,12160.000000,12220.000000,9036.952148,17192100
2006-12-26,12180.000000,12220.000000,12040.000000,12140.000000,8977.789063,15325400
2006-12-27,12220.000000,12280.000000,12080.000000,12280.000000,9156.750000,9427500
2006-12-28,12320.000000,12380.000000,12200.000000,12260.000000,9141.838867,10913300
2007-01-02,12400.000000,12540.000000,12320.000000,12520.000000,9335.710938,17607300
2007-01-03,12540.000000,12560.000000,12220.000000,12280.000000,9156.750000,19676500
2007-01-04,12220.000000,12240.000000,12060.000000,12120.000000,9037.442383,18258900
2007-01-05,12160.000000,12180.000000,11900.000000,11900.000000,8873.394531,28400400
2007-01-08,11840.000000,11880.000000,11580.000000,11680.000000,8709.352539,33081550
2007-01-09,11740.000000,11880.000000,11640.000000,11720.000000,8739.177734,20109850
2007-01-10,11640.000000,11680.000000,11500.000000,11560.000000,8619.872070,25756300
2007-01-11,11580.000000,11760.000000,11560.000000,11660.000000,8694.439453,29839350
2007-01-12,11800.000000,12120.000000,11700.000000,12120.000000,9037.442383,40346050
2007-01-15,12240.000000,12300.000000,12140.000000,12240.000000,9126.924805,33675300
2007-01-16,12300.000000,12300.000000,12220.000000,12260.000000,9141.838867,15522550
2007-01-17,12200.000000,12200.000000,11940.000000,12040.000000,8977.790039,23396700
2007-01-18,11980.000000,11980.000000,11780.000000,11880.000000,8858.485352,21762950
2007-01-19,11760.000000,11760.000000,11580.000000,11700.000000,8724.263672,32068050
2007-01-22,11700.000000,11860.000000,11660.000000,11820.000000,8813.744141,21204000
2007-01-23,11820.000000,12000.000000,11760.000000,11880.000000,8858.485352,21732900
2007-01-24,12000.000000,12080.000000,11980.000000,12040.000000,8977.790039,14238300
2007-01-25,12120.000000,12160.000000,12040.000000,12060.000000,8992.701172,11798550
2007-01-26,12000.000000,12000.000000,11740.000000,11760.000000,8769.000977,37403750
2007-01-29,11800.000000,11820.000000,11540.000000,11560.000000,8619.872070,28106550
2007-01-30,11640.000000,11720.000000,11500.000000,11700.000000,8724.263672,18857050
2007-01-31,11700.000000,11700.000000,11500.000000,11600.000000,8649.701172,18468100
2007-02-01,11520.000000,11680.000000,11520.000000,11580.000000,8634.786133,20379600
2007-02-02,11660.000000,11820.000000,11600.000000,11760.000000,8769.000977,25061700
2007-02-05,11780.000000,11800.000000,11660.000000,11720.000000,8739.177734,24227700
2007-02-06,11700.000000,11760.000000,11660.000000,11740.000000,8754.092773,14804600
2007-02-07,11760.000000,11780.000000,11600.000000,11720.000000,8739.177734,19521900
2007-02-08,11760.000000,11800.000000,11600.000000,11660.000000,8694.439453,25787500
2007-02-09,11580.000000,11720.000000,11580.000000,11660.000000,8694.439453,15724250
2007-02-12,11600.000000,11600.000000,11380.000000,11440.000000,8530.391602,43866750
2007-02-13,11380.000000,11420.000000,11200.000000,11240.000000,8381.261719,38350000
2007-02-14,11340.000000,11460.000000,11340.000000,11340.000000,8455.825195,31505450
2007-02-15,11620.000000,11640.000000,11380.000000,11500.000000,8575.133789,31469800
2007-02-16,11560.000000,11840.000000,11480.000000,11840.000000,8828.659180,41500100
2007-02-20,11900.000000,12040.000000,11760.000000,12000.000000,8947.963867,23313850
2007-02-21,12040.000000,12240.000000,12000.000000,12120.000000,9037.442383,27616450
2007-02-22,12120.000000,12240.000000,12040.000000,12040.000000,8977.790039,18015000
2007-02-23,12060.000000,12080.000000,11800.000000,11840.000000,8828.659180,25999600
2007-02-26,11740.000000,11780.000000,11580.000000,11660.000000,8694.439453,29442950
2007-02-27,11720.000000,11720.000000,11500.000000,11620.000000,8664.611328,22474550
2007-02-28,11160.000000,11400.000000,11160.000000,11400.000000,8500.567383,45093800
2007-03-01,11340.000000,11340.000000,11340.000000,11340.000000,8455.825195,0
2007-03-05,11240.000000,11440.000000,11220.000000,11300.000000,8425.996094,27584250
2007-03-06,11300.000000,11580.000000,11300.000000,11420.000000,8515.478516,27781400
2007-03-07,11500.000000,11520.000000,11300.000000,11400.000000,8500.567383,26039150
2007-03-08,11400.000000,11640.000000,11340.000000,11540.000000,8604.959961,29056100
2007-03-09,11660.000000,11780.000000,11600.000000,11740.000000,8754.092773,30233000
2007-03-12,11800.000000,12040.000000,11800.000000,12040.000000,8977.790039,31691500
2007-03-13,12080.000000,12080.000000,11860.000000,12000.000000,8947.963867,16828000
2007-03-14,11720.000000,11760.000000,11600.000000,11680.000000,8709.352539,24902100
2007-03-15,11700.000000,11840.000000,11680.000000,11720.000000,8739.177734,21261300
2007-03-16,11720.000000,11860.000000,11620.000000,11780.000000,8783.917969,13671150
2007-03-19,11740.000000,11800.000000,11640.000000,11740.000000,8754.092773,11891200
2007-03-20,11700.000000,11740.000000,11500.000000,11580.000000,8634.786133,21245000
2007-03-21,11620.000000,11700.000000,11500.000000,11580.000000,8634.786133,12559600
2007-03-22,11700.000000,11780.000000,11640.000000,11640.000000,8679.526367,22119900
2007-03-23,11680.000000,11720.000000,11520.000000,11600.000000,8649.701172,17271600
2007-03-26,11640.000000,11700.000000,11560.000000,11680.000000,8709.352539,15899800
2007-03-27,11640.000000,11660.000000,11540.000000,11600.000000,8649.701172,18780200
2007-03-28,11600.000000,11600.000000,11400.000000,11440.000000,8530.391602,22607300
2007-03-29,11300.000000,11480.000000,11280.000000,11380.000000,8485.652344,30754300
2007-03-30,11380.000000,11380.000000,11240.000000,11260.000000,8396.172852,22767000
2007-04-02,11280.000000,11420.000000,11280.000000,11320.000000,8440.913086,20035050
2007-04-03,11340.000000,11560.000000,11320.000000,11480.000000,8560.219727,19676650
2007-04-04,11660.000000,11940.000000,11620.000000,11900.000000,8873.394531,44768400
2007-04-05,12020.000000,12060.000000,11820.000000,11860.000000,8843.573242,15772300
2007-04-06,11920.000000,11960.000000,11680.000000,11740.000000,8754.092773,15445750
2007-04-09,11800.000000,11800.000000,11660.000000,11680.000000,8709.352539,12778300
2007-04-10,11680.000000,11780.000000,11520.000000,11560.000000,8619.872070,22281600
2007-04-11,11680.000000,12020.000000,11660.000000,11980.000000,8933.050781,42482950
2007-04-12,11940.000000,12080.000000,11880.000000,12080.000000,9007.615234,34352850
2007-04-13,12080.000000,12200.000000,11900.000000,12040.000000,8977.790039,35876550
2007-04-16,11980.000000,12060.000000,11860.000000,11860.000000,8843.573242,20227200
2007-04-17,11920.000000,11980.000000,11760.000000,11860.000000,8843.573242,22060000
2007-04-18,11800.000000,11820.000000,11620.000000,11660.000000,8694.439453,25200000
2007-04-19,11620.000000,11640.000000,11360.000000,11440.000000,8530.391602,32114150
2007-04-20,11480.000000,11560.000000,11420.000000,11460.000000,8545.308594,16748300
2007-04-23,11560.000000,11680.000000,11400.000000,11400.000000,8500.567383,18575450
2007-04-24,11480.000000,11540.000000,11360.000000,11420.000000,8515.478516,25104600
2007-04-25,11520.000000,11560.000000,11240.000000,11280.000000,8411.085938,29520750
2007-04-26,11400.000000,11620.000000,11400.000000,11600.000000,8649.701172,27133550
2007-04-27,11620.000000,11740.000000,11460.000000,11600.000000,8649.701172,30426400
2007-04-30,11600.000000,11660.000000,11380.000000,11480.000000,8560.219727,18851000
2007-05-02,11400.000000,11600.000000,11400.000000,11500.000000,8575.133789,16500000
2007-05-03,11560.000000,11620.000000,11460.000000,11480.000000,8560.219727,14666550
2007-05-04,11480.000000,11560.000000,11480.000000,11520.000000,8590.047852,12117750
2007-05-07,11600.000000,11740.000000,11560.000000,11740.000000,8754.092773,29269050
2007-05-08,11760.000000,11860.000000,11580.000000,11640.000000,8679.526367,30470000
2007-05-09,11600.000000,11720.000000,11480.000000,11600.000000,8649.701172,19446550
